playerID,careerPassYards,careerPassTDs,careerINTs,careerPasserRating,careerCompPct,careerSacks,careerGamesStarted,careerQBRushYards,seasonHighPassYards,seasonHighPassTDs,careerRushYards,careerRushTDs,careerYPC,careerRushAttempts,careerFumbles,seasonHighRushYards,careerRecYards,careerReceptions,careerRecTDs,careerYPR,seasonHighRecYards,seasonHighReceptions,careerTargets,careerTotalTDs,seasonHighRecTDs,seasonHighRushTDs,seasons
ToraRy00,0,0,0,0.0,0,0,22,0,0,0,1011,6,4.25,238,3,742,148,24,2,6.2,125,18,36,8,2,4,5
ToreGi00,41,1,1,35.4,0.312,0,2,12,0,0,12,0,6.0,2,0,0,0,0,0,0,0,0,0,0,0,0,4
TourSa00,0,0,0,0.0,0,0,23,0,0,0,0,0,0,0,1,0,163,14,1,11.6,82,8,28,1,1,0,4
TownJo00,0,0,0,0.0,0,0,83,0,0,0,0,0,0.0,2,0,0,1119,70,5,16.0,0,0,0,5,0,0,8
TracTy00,0,0,0,0.0,0,0,32,0,0,0,1579,7,4.29,368,4,839,572,74,3,7.7,288,38,53,10,2,5,2
TrasKy00,28,0,0,44.9,0.364,0,7,-5,23,0,-5,0,-0.83,6,0,0,0,0,0,0,0,0,0,0,0,0,4
TrauAd00,0,0,0,0.0,0,0,94,0,0,0,0,0,0,0,1,0,1228,115,10,10.7,263,27,138,10,3,0,6
TravJo00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TreaLa00,0,0,0,0.0,0,0,93,0,0,0,0,0,0,0,1,0,1242,111,5,11.2,434,35,178,5,2,0,10
TremTo00,0,0,0,0.0,0,0,78,0,0,0,11,1,3.67,3,1,11,1031,112,11,9.2,249,27,131,12,3,1,5
TrocRi20,0,0,0,0.0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
TrouBe00,0,0,0,0.0,0,0,57,0,0,0,-1,0,-1.0,1,4,0,1056,106,7,10.0,530,55,106,7,4,0,5
TrubMi00,13028,78,48,86.9,0.644,129,82,1180,3223,24,1180,13,4.47,264,11,421,0,0,0,0,0,0,0,13,0,3,9
TrudJa00,10243,42,69,63.3,0.531,0,67,186,0,0,186,3,1.92,97,0,0,0,0,0,0,0,0,0,3,0,0,10
TruiOl00,0,0,0,0.0,0,0,46,0,0,0,0,0,0,0,0,0,374,22,3,17.0,0,0,0,3,0,0,5
TuckJa00,0,0,0,0.0,0,0,31,0,0,0,50,1,10.0,5,0,42,565,36,2,15.7,422,22,72,3,2,1,3
TuckTr00,0,0,0,0.0,0,0,50,0,0,0,172,1,5.73,30,0,77,1566,123,10,12.7,696,57,115,11,5,1,3
TuckTr20,0,0,0,0.0,0,0,36,0,0,0,0,0,0,0,0,0,49,4,0,12.2,0,0,0,0,0,0,3
TuggJo20,0,0,0,0.0,0,0,16,0,0,0,49,1,2.88,17,0,0,50,3,0,16.7,0,0,0,1,0,0,1
TuiaMa00,554,2,7,48.1,0.544,11,13,79,324,1,79,0,4.65,17,2,29,0,0,0,0,0,0,0,0,0,0,8
TumaJe00,0,0,0,0.0,0,0,123,0,0,0,0,0,0,0,0,0,541,46,7,11.8,113,12,71,7,3,0,10
TuneCl00,112,0,3,27.7,0.553,7,15,49,62,0,49,1,2.45,20,2,30,0,0,0,0,0,0,0,1,0,1,3
TupaTo20,3430,12,25,60.5,0.514,3,220,187,3256,10,187,1,3.53,53,0,188,0,0,0,0,0,0,0,1,0,1,17
TurbRo00,0,0,0,0.0,0,0,82,0,0,0,1354,9,3.81,355,2,354,688,86,3,8.0,186,26,113,12,2,7,8
TurnCo00,0,0,0,0.0,0,0,23,0,0,0,0,0,0,0,0,0,143,13,0,11.0,120,11,24,0,0,0,4
TurnDa00,0,0,0,0.0,0,0,59,0,0,0,0,0,0,0,0,0,1872,101,36,18.5,0,0,0,36,0,0,4
TurnFl00,0,0,0,0.0,0,0,114,0,0,0,17,0,2.43,7,0,0,3805,281,31,13.5,0,0,0,31,0,0,10
TurnKe00,0,0,0,39.6,0.0,0,106,0,0,0,635,1,3.97,160,1,620,2015,236,10,8.5,1969,227,14,11,10,1,8
TurnMa21,0,0,0,0.0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
TurnMi00,0,0,0,0.0,0,0,134,0,0,0,7338,66,4.48,1639,16,1699,528,70,1,7.5,168,19,100,67,1,17,9
TurnNa00,0,0,0,0.0,0,0,28,0,0,0,40,0,3.08,13,0,0,26,1,1,26.0,0,0,0,1,0,0,4
TurnOd00,0,0,0,0.0,0,0,67,0,0,0,11,0,5.5,2,0,0,1479,97,8,15.2,0,0,0,8,0,0,7
TurnPa00,0,0,0,0.0,0,0,24,0,0,0,0,0,0,0,0,0,122,10,1,12.2,96,8,22,1,1,0,4
TuteBh00,0,0,0,0.0,0,0,15,0,0,0,307,5,3.7,83,0,0,79,10,2,7.9,0,0,0,7,0,0,1
TuttPe00,0,0,0,0.0,0,0,24,0,0,0,0,0,0,0,0,0,375,25,3,15.0,0,0,0,3,0,0,3
TyleAn20,0,0,0,0.0,0,0,14,0,0,0,0,0,0,0,0,0,77,6,0,12.8,0,0,0,0,0,0,2
TyleRo00,0,0,0,0.0,0,0,9,0,0,0,0,0,0,0,0,0,148,14,0,10.6,0,0,0,0,0,0,2
TyleTo00,0,0,0,0.0,0,0,18,0,0,0,204,0,4.43,46,0,0,166,27,0,6.1,0,0,0,0,0,0,2
TyreDa00,0,0,0,0.0,0,0,83,0,0,0,-9,0,-9.0,1,1,0,650,54,4,12.0,211,19,54,4,2,0,7
UndeTi00,0,0,0,0.0,0,0,45,0,0,0,1,0,1.0,1,0,1,1006,63,6,16.0,440,28,129,6,4,0,5
UrruMa00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UrsuJo00,0,0,0,0.0,0,0,3,0,0,0,0,0,0,0,0,0,11,1,0,11.0,11,1,1,0,0,0,1
UsheDa20,0,0,0,0.0,0,0,13,0,0,0,0,0,0,0,0,0,8,1,0,8.0,0,0,0,0,0,0,2
UwaeIh00,0,0,0,0.0,0,0,60,0,0,0,0,0,0,0,0,0,374,29,1,12.9,323,24,10,1,1,0,5
UzomC.00,0,0,0,0.0,0,0,113,0,0,0,0,0,0,0,0,0,1881,192,16,9.8,493,49,271,16,5,0,10
VakaFu00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ValdMa00,0,0,0,0.0,0,0,116,0,0,0,52,0,5.2,10,2,29,3686,219,21,16.8,690,42,414,21,6,0,8
ValeIr20,0,0,0,0.0,0,0,7,0,0,0,10,0,2.0,5,0,0,10,2,0,5.0,0,0,0,0,0,0,1
VanDAl00,0,0,0,0.0,0,0,42,0,0,0,0,0,0,0,0,0,219,26,3,8.4,211,25,8,3,3,0,5
VanPAl00,2985,16,24,64.1,0.549,15,31,53,2056,12,53,1,1.66,32,0,33,0,0,0,0,0,0,0,1,0,1,11
VanPBr00,7,0,0,39.6,0.25,0,3,48,7,0,48,1,4.36,11,0,48,0,0,0,0,0,0,0,1,0,1,2
VannNi00,0,0,0,0.0,0,0,121,0,0,0,0,0,0,0,1,0,1012,108,9,9.4,269,29,150,9,3,0,10
VanoTa00,0,0,0,0.0,0,0,77,0,0,0,88,0,5.18,17,0,88,564,39,3,14.5,564,39,2,3,3,0,8
VardTo00,0,0,0,0.0,0,0,87,0,0,0,1427,18,3.54,403,0,1421,1010,119,3,8.5,974,112,11,21,3,17,8
VaugDe00,0,0,0,0.0,0,0,14,0,0,0,110,0,2.75,40,0,70,58,10,0,5.8,40,7,12,0,0,0,2
VaugJo00,13,1,0,110.4,0.5,0,61,0,0,0,846,4,4.09,207,0,0,178,23,1,7.7,0,0,0,5,0,0,4
VaugKe00,0,0,0,0.0,0,0,46,0,0,0,388,2,3.7,105,1,180,81,14,1,5.8,34,5,27,3,1,2,5
VealEl00,0,0,0,0.0,0,0,15,0,0,0,87,0,2.81,31,0,0,0,0,0,0,0,0,0,0,0,0,1
VeleDe00,0,0,0,0.0,0,0,26,0,0,0,0,0,0,0,0,0,768,66,5,11.6,475,41,55,5,3,0,2
VereSh00,0,0,1,0.0,0.0,0,79,0,0,0,1489,8,4.18,356,5,391,1864,221,11,8.4,494,59,312,19,4,3,7
VerhCh20,0,0,0,0.0,0,0,28,0,0,0,0,0,0,0,0,0,61,7,0,8.7,0,0,0,0,0,0,3
VersDa00,0,0,0,0.0,0,0,52,0,0,0,57,0,7.12,8,0,0,454,23,3,19.7,0,0,0,3,0,0,7
VickLa00,0,0,0,0.0,0,0,106,0,0,0,98,0,2.65,37,1,43,404,58,3,7.0,104,13,80,3,2,0,7
VickMi00,22464,133,88,80.4,0.562,317,143,6109,3303,21,6109,36,7.0,873,41,1039,1,2,0,0.5,14,1,2,36,0,9,15
VickRo00,0,0,0,0.0,0,0,58,0,0,0,1289,10,3.87,333,0,0,469,66,2,7.1,0,0,0,12,0,0,4
VidaKi00,0,0,0,0.0,0,0,23,0,0,0,798,3,4.03,198,1,643,198,21,2,9.4,136,16,9,5,1,3,2
VigoTo00,0,0,0,0.0,0,0,35,0,0,0,215,2,3.98,54,0,0,439,59,2,7.4,0,0,0,4,0,0,5
VinsTo00,0,0,0,0.0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
VitaDa00,0,0,0,0.0,0,0,44,0,0,0,3,0,3.0,1,0,3,145,15,0,9.7,97,7,24,0,0,0,4
VitaLi20,0,0,0,0.0,0,0,3,0,0,0,346,2,4.33,80,0,0,13,1,0,13.0,0,0,0,2,0,0,3
VlasMa00,762,4,5,63.2,0.528,0,15,-1,0,0,-1,0,-0.25,4,0,0,0,0,0,0,0,0,0,0,0,0,5
WaddJa00,8,0,0,100.0,1.0,0,78,0,8,0,81,1,5.79,14,2,28,5039,373,26,13.5,1356,104,444,27,8,1,5
WadeBo00,0,0,0,0.0,0,0,102,0,0,0,93,0,4.23,22,6,76,2858,244,9,11.7,654,54,283,9,3,0,7
WainFr00,0,0,0,0.0,0,0,121,0,0,0,0,0,0,0,0,0,148,11,1,13.5,0,0,0,1,0,0,10
WalfCl00,0,0,0,0.0,0,0,52,0,0,0,4,0,0,0,0,4,825,74,6,11.1,359,33,123,6,3,0,5
WalkAa00,0,0,0,0.0,0,0,55,0,0,0,0,0,0,0,0,0,312,25,1,12.5,116,10,25,1,1,0,5
WalkDe00,0,0,0,0.0,0,0,129,0,0,0,0,0,0,0,1,0,1770,180,9,9.8,1699,173,9,9,8,0,10
WalkDe01,0,0,0,0.0,0,0,21,0,0,0,0,0,0,0,0,0,157,7,4,22.4,136,6,3,4,3,0,2
WalkDw20,25,0,1,25.0,0.333,0,38,0,0,0,92,0,4.6,20,0,0,546,49,1,11.1,0,0,0,1,0,0,6
WalkHe00,12,0,0,46.5,0.333,0,187,0,0,0,8225,61,4.21,1954,0,0,4859,512,21,9.5,0,0,0,82,0,0,13
WalkHu00,0,0,0,0.0,0,0,183,0,0,0,89,1,5.56,16,11,36,5888,504,36,11.7,1088,94,761,37,7,1,14
WalkJa00,0,0,0,0.0,0,0,83,0,0,0,132,1,9.43,14,4,123,4011,267,31,15.0,1380,89,294,32,12,1,8
WalkJa22,31,0,0,118.8,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
WalkKe00,0,0,0,0.0,0,0,58,0,0,0,3555,29,4.33,821,2,1050,1005,133,2,7.6,299,46,125,31,1,9,4
WalkMi01,0,0,0,0.0,0,0,44,0,0,0,0,0,0,0,3,0,1798,134,14,13.4,869,63,240,14,7,0,5
WalkQu20,0,0,0,0.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WallDa01,0,0,0,0.0,0,0,95,0,0,0,30,0,7.5,4,3,21,4407,374,26,11.8,1196,107,501,26,9,0,11
WallHe00,0,0,0,0.0,0,0,38,0,0,0,64,0,7.11,9,0,0,587,32,2,18.3,0,0,0,2,0,0,5
WallMi00,0,0,0,39.6,0.0,0,144,0,0,0,241,0,7.09,34,8,57,8072,538,57,15.0,1257,73,941,57,10,0,10
WallRa00,0,0,0,0.0,0,0,29,0,0,0,330,4,4.34,76,0,0,211,24,2,8.8,0,0,0,6,0,0,4
WallSe00,4947,31,19,80.8,0.594,58,64,293,1532,11,293,1,4.31,68,9,119,106,6,0,17.7,47,2,7,1,0,1,11
WallTa00,0,0,0,0.0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
WallTy00,0,0,0,0.0,0,0,68,0,0,0,0,0,0,0,0,0,305,22,2,13.9,193,11,27,2,1,0,5
WallWe00,0,0,0,0.0,0,0,196,0,0,0,0,0,0,0,1,0,5291,450,54,11.8,3139,275,285,54,30,0,15
WalsCh00,0,0,0,39.6,0.0,0,139,0,0,0,0,0,0,0,0,0,719,67,4,10.7,265,24,58,4,2,0,11
WaltAn00,1919,3,16,52.6,0.523,51,15,49,1677,3,49,0,2.58,19,9,30,0,0,0,0,0,0,0,0,0,0,4
WaltDa20,113,0,0,64.2,0.476,0,3,70,0,0,70,0,4.38,16,0,0,0,0,0,0,0,0,0,0,0,0,1
WaltKe00,0,0,0,0.0,0,0,152,0,0,0,82,0,6.31,13,1,30,4379,356,25,12.3,899,65,449,25,8,0,10
WaltMa00,0,0,0,0.0,0,0,21,0,0,0,235,0,3.51,67,1,201,130,20,0,6.5,89,15,29,0,0,0,2
WaltTr00,0,0,0,0.0,0,0,98,0,0,0,42,0,10.5,4,1,33,1135,102,9,11.1,456,36,109,9,3,0,8
WardCa00,3169,15,7,80.2,0.598,0,17,159,0,0,159,2,4.08,39,0,0,0,0,0,0,0,0,0,2,0,0,1
WardDe00,0,0,0,0.0,0,0,103,0,0,0,86,0,7.17,12,1,31,2307,167,12,13.8,801,54,260,12,5,0,8
WardDe01,0,0,0,0.0,0,0,93,0,0,0,2628,12,4.77,551,4,1025,787,96,3,8.2,384,41,105,15,2,4,8
WardHi00,17,0,0,79.2,0.5,1,217,0,17,0,428,1,7.51,57,13,142,12083,1000,85,12.1,1329,112,1254,86,12,1,14
WareAn00,1112,5,8,63.5,0.516,0,14,217,0,0,217,0,5.71,38,0,0,0,0,0,0,0,0,0,0,0,0,4
WareDe00,0,0,0,0.0,0,0,58,0,0,0,0,0,0,0,0,0,270,24,1,11.2,0,0,0,1,0,0,5
WareSp00,0,0,0,0.0,0,0,43,0,0,0,1631,11,4.57,357,5,921,698,64,2,10.9,447,33,78,13,2,6,7
WarnCu00,0,0,0,0.0,0,0,100,0,0,0,6844,56,4.03,1698,0,0,1467,193,7,7.6,0,0,0,63,0,0,8
WarrCh00,0,0,0,0.0,0,0,162,0,0,0,7696,52,4.3,1791,7,7010,1935,273,5,7.1,1414,208,88,57,4,48,11
WarrKa00,0,0,0,0.0,0,0,9,0,0,0,0,0,0,0,0,0,35,3,0,11.7,35,3,7,0,0,0,3
WarrLa00,0,0,1,0.0,0.0,1,96,0,0,0,922,8,3.21,287,1,603,1270,146,5,8.7,616,73,120,13,2,5,9
WarrPa00,0,0,0,0.0,0,0,8,0,0,0,0,0,0,0,0,0,63,5,0,12.6,63,5,5,0,0,0,2
WarrPe00,0,0,0,0.0,0,0,79,0,0,0,360,2,6.79,53,2,145,2991,275,18,10.9,833,80,444,20,7,2,6
WarrTe20,0,0,0,0.0,0,0,17,0,0,0,15,0,5.0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
WarrTy00,0,0,0,39.6,0.0,0,17,0,0,0,8,1,1.33,6,0,0,817,76,4,10.8,0,0,0,5,0,0,1
WarrVi20,0,0,0,0.0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WashCa01,0,0,0,0.0,0,0,15,0,0,0,0,0,0,0,0,0,108,7,0,15.4,94,6,2,0,0,0,2
WashCh00,0,0,0,0.0,0,0,11,0,0,0,8,0,1.6,5,0,9,22,3,0,7.3,13,2,4,0,0,0,4
WashDa03,0,0,0,0.0,0,0,50,0,0,0,0,0,0,0,0,0,625,57,2,11.0,364,31,35,2,1,0,3
WashDe00,0,0,0,0.0,0,0,59,0,0,0,1213,7,3.88,313,4,467,643,93,1,6.9,292,36,120,8,1,3,5
WashDw00,0,0,0,0.0,0,0,96,0,0,0,592,1,3.52,168,0,265,101,16,0,6.3,62,10,21,1,0,1,8
WashJa00,0,0,0,0.0,0,0,62,0,0,0,13,0,6.5,2,1,13,1629,114,11,14.3,735,44,219,11,5,0,5
WashKe00,0,0,0,0.0,0,0,91,0,0,0,5,0,1.67,3,0,5,1500,120,12,12.5,431,34,135,12,4,0,8
WashLe00,36,0,0,118.8,1.0,1,126,0,36,0,2271,16,4.66,487,6,650,1286,168,4,7.7,355,47,202,20,2,6,9
WashMa00,0,0,0,0.0,0,0,31,0,0,0,135,2,6.14,22,0,110,540,72,3,7.5,317,46,36,5,3,1,2
WashMo00,0,0,0,0.0,0,0,22,0,0,0,30,0,6.0,5,0,30,2,4,0,0.5,2,4,9,0,0,0,3
WashPa01,0,0,0,0.0,0,0,42,0,0,0,0,0,0.0,7,2,0,1369,106,10,12.9,847,58,72,10,5,0,3
WashTa00,0,0,0,0.0,0,0,6,0,0,0,0,0,0,0,0,0,37,3,0,12.3,0,0,0,0,0,0,2
WateMi20,0,0,0,0.0,0,0,10,0,0,0,8,0,1.6,5,0,0,167,7,1,23.9,0,0,0,1,0,0,3
WatkJo00,0,0,0,0.0,0,0,4,0,0,0,0,0,0,0,0,0,26,2,0,13.0,0,0,0,0,0,0,1
WatkKe20,0,0,0,0.0,0,0,16,0,0,0,0,0,0,0,0,0,8,1,0,8.0,0,0,0,0,0,0,1
WatkQu00,0,0,0,0.0,0,0,49,0,0,0,4,0,1.0,4,1,3,1249,98,6,12.7,647,43,147,6,3,0,4
WatkSa00,0,0,1,0.0,0.0,0,111,0,0,0,76,0,6.91,11,7,52,5384,364,34,14.8,1047,65,622,34,9,0,9
WatkTo20,0,0,0,0.0,0,0,21,0,0,0,0,0,0,0,0,0,90,8,0,11.2,90,8,19,0,0,0,4
WatsBe00,0,0,0,0.0,0,0,205,0,0,0,10,0,5.0,2,9,11,6058,547,44,11.1,825,74,754,44,6,0,16
WatsCh00,0,0,0,0.0,0,0,48,0,0,0,117,2,7.31,16,1,80,2264,133,20,17.0,620,41,172,22,7,2,4
WatsDe00,17904,123,48,98.8,0.662,244,73,2142,4823,33,2142,20,5.36,400,18,551,6,1,1,6.0,6,1,1,21,1,7,8
WatsEd00,0,0,0,0.0,0,0,6,0,0,0,17,0,4.25,4,0,0,0,0,0,0,0,0,0,0,0,0,2
WatsJu01,0,0,0,0.0,0,0,93,0,0,0,0,0,0,0,1,0,1352,90,9,15.0,460,27,159,9,3,0,8
WattDa00,0,0,0,0.0,0,0,22,0,0,0,33,0,6.6,5,1,33,407,33,1,12.3,385,31,33,1,1,0,2
WattDe00,0,0,0,0.0,0,0,110,0,0,0,71,2,2.45,29,0,24,178,18,1,9.9,83,5,21,3,1,1,7
WattRi00,1,1,0,95.8,0.5,0,144,0,1,1,10643,78,4.06,2622,10,7904,4248,467,13,9.1,3153,355,173,91,9,65,11
WaynRe00,0,0,1,0.0,0.0,0,211,0,0,0,0,0,0.0,4,10,5,14345,1070,82,13.4,1510,111,1445,82,12,0,14
WayxCh00,0,0,0,0.0,0,0,75,0,0,0,1356,10,4.02,337,0,1215,898,118,4,7.6,839,107,20,14,4,8,5
WeatCh20,0,0,0,0.0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WeatRo00,0,0,0,0.0,0,0,44,0,0,0,733,4,4.61,159,0,0,268,29,0,9.2,0,0,0,4,0,0,5
WeavJe00,0,0,0,0.0,0,0,90,0,0,0,0,0,0,0,3,0,1090,88,6,12.4,437,35,120,6,3,0,6
WebbCh20,0,0,0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WebbDa00,168,1,0,75.8,0.575,0,2,38,168,1,38,1,4.75,8,0,41,0,0,0,0,0,0,0,1,0,1,6
WebbJe00,0,0,0,0.0,0,0,31,0,0,0,5,0,5.0,1,1,5,382,36,1,10.6,315,28,36,1,1,0,3
WebbJo00,888,3,6,63.1,0.566,11,104,0,477,3,326,4,6.52,50,0,154,74,10,0,7.4,33,5,25,4,0,2,11
WebeMi00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WeedBr00,6462,31,30,76.0,0.579,66,35,200,3385,14,200,1,3.23,62,2,111,-9,0,0,0,0,0,0,1,0,1,7
WeinCh00,3904,15,26,62.2,0.544,47,29,148,2931,11,148,6,2.74,54,6,128,0,0,0,0,0,0,0,6,0,6,7
WeldCa00,713,1,4,57.4,0.5,0,26,0,713,1,0,1,0.0,12,1,4,0,0,0,0,0,0,0,1,0,1,8
WellAr20,0,0,0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WellCh00,0,0,0,0.0,0,0,51,0,0,0,2471,24,3.95,625,10,1047,293,28,0,10.5,143,12,41,24,0,10,4
WellDo21,0,0,0,0.0,0,0,16,0,0,0,-3,0,-3.0,1,0,0,57,5,0,11.4,0,0,0,0,0,0,1
WellGa00,0,0,0,0.0,0,0,28,0,0,0,3,0,1.0,3,0,0,542,41,1,13.2,0,0,0,1,0,0,4
WellJo00,0,0,0,0.0,0,0,60,0,0,0,1167,10,3.12,374,4,529,323,44,2,7.3,179,22,47,12,2,4,4
WennKe00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WentCa00,23626,159,72,89.1,0.628,243,103,1475,4039,33,1475,11,4.01,368,23,299,11,2,0,5.5,7,1,2,11,0,5,10
WescTr00,0,0,0,0.0,0,0,69,0,0,0,2,0,1.0,2,0,2,134,9,0,14.9,47,3,17,0,0,0,5
WestBr00,25,1,0,135.4,0.5,0,121,0,25,1,6335,41,4.57,1385,8,1333,3940,442,30,8.9,771,90,466,71,6,9,9
WestDe00,0,0,0,39.6,0.0,0,55,0,0,0,125,0,8.93,14,3,98,1788,170,9,10.5,717,66,269,9,5,0,5
WestLa01,0,0,0,0.0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WestMi00,0,0,0,0.0,0,0,89,0,0,0,160,1,7.27,22,2,125,4374,285,26,15.3,2322,146,244,27,11,1,8
WestRo20,0,0,0,0.0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WestTe00,0,0,0,0.0,0,0,43,0,0,0,1816,11,3.91,465,6,774,344,51,2,6.7,236,34,67,13,1,5,4
WetzRo20,0,0,0,0.0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WhalJa00,0,0,0,0.0,0,0,26,0,0,0,0,0,0,0,0,0,152,17,0,8.9,152,17,29,0,0,0,4
WhalRy00,0,0,0,0.0,0,0,17,0,0,0,0,0,0,0,0,0,80,11,0,7.3,53,7,17,0,0,0,3
WheaAu20,0,0,0,0.0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WheaMa00,0,0,0,0.0,0,0,59,0,0,0,19,0,4.75,4,0,19,1559,110,8,14.2,749,53,204,8,5,0,6
WheaTy00,24,1,0,158.3,1.0,0,124,0,24,1,4962,40,3.91,1270,13,1300,900,125,7,7.2,218,33,135,47,3,9,10
WhelCr00,3160,14,29,52.4,0.479,0,19,67,0,0,67,0,2.16,31,0,0,0,0,0,0,0,0,0,0,0,0,4
WhisKe00,0,0,0,0.0,0,0,74,0,0,0,23,0,11.5,2,0,0,596,62,5,9.6,0,0,0,5,0,0,8
WhitAl00,0,0,0,0.0,0,0,123,0,0,0,118,0,8.43,14,2,51,1030,74,6,13.9,299,27,94,6,3,0,9
WhitCh00,0,0,0,0.0,0,0,108,0,0,0,3075,23,3.94,780,0,0,860,114,1,7.5,0,0,0,24,0,0,9
WhitCh02,2463,11,8,74.9,0.553,38,25,156,1326,7,156,2,2.79,56,2,90,10,0,0,0,10,0,0,2,0,1,11
WhitCr20,0,0,0,0.0,0,0,14,0,0,0,0,0,0,0,0,0,28,4,0,7.0,0,0,0,0,0,0,1
WhitDa00,0,0,0,0.0,0,0,27,0,0,0,0,0,0,0,0,0,74,9,1,8.2,0,0,0,1,0,0,6
WhitDe00,0,0,0,0.0,0,0,82,0,0,0,38,0,4.75,8,2,14,2149,187,11,11.5,656,51,278,11,4,0,6
WhitJa02,35,0,0,118.8,1.0,0,95,0,35,0,1278,11,4.01,319,1,425,3278,381,25,8.6,751,87,511,36,7,5,8
WhitJo01,0,0,0,0.0,0,0,19,0,0,0,72,0,3.6,20,0,38,-3,1,0,-3.0,0,1,4,0,0,0,2
WhitJo02,0,0,0,0.0,0,0,3,0,0,0,0,0,0,0,0,0,13,1,0,13.0,13,1,3,0,0,0,1
WhitJo04,0,0,0,0.0,0,0,32,0,0,0,24,0,4.8,5,0,12,464,40,0,11.6,293,22,28,0,0,0,2
WhitKe00,0,0,0,0.0,0,0,30,0,0,0,9,0,9.0,1,0,9,397,28,0,14.2,187,19,58,0,0,0,8
WhitLe01,0,0,0,0.0,0,0,58,0,0,0,2349,24,3.74,628,6,1108,204,42,0,4.9,114,20,44,24,0,15,4
WhitLo00,0,0,0,0.0,0,0,107,0,0,0,4242,30,3.99,1062,0,0,1738,192,6,9.1,0,0,0,36,0,0,8
WhitMi01,2247,9,13,74.7,0.614,13,15,-1,1192,5,-1,1,-0.05,19,1,9,0,0,0,0,0,0,0,1,0,1,7
WhitPa01,0,0,0,39.6,0.0,1,13,81,0,0,81,0,3.86,21,1,81,0,0,0,0,0,0,0,0,0,0,1
WhitRa01,0,0,0,0.0,0,0,67,0,0,0,2656,14,3.92,677,8,990,1450,205,11,7.1,549,64,185,25,6,6,4
WhitRi00,0,0,0,0.0,0,0,10,0,0,0,52,0,2.6,20,0,0,162,26,0,6.2,0,0,0,0,0,0,1
WhitRi01,0,0,0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WhitRo00,0,0,0,0.0,0,0,171,0,0,0,19,0,2.11,9,14,12,10863,808,63,13.4,1389,115,1189,63,11,0,11
WhitRu20,0,0,0,0.0,0,0,5,0,0,0,10,0,5.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
WhitZa01,0,0,0,0.0,0,0,45,0,0,0,736,2,3.72,198,3,451,152,25,0,6.1,98,15,27,2,0,1,4
WhylJo01,0,0,0,0.0,0,0,36,0,0,0,0,0,0,0,0,0,378,42,3,9.0,248,28,52,3,1,0,3
WhytKe00,0,0,0,0.0,0,0,6,0,0,0,122,0,5.08,24,0,122,9,1,0,9.0,9,1,1,0,0,0,1
WickDo00,14,0,0,118.8,1.0,0,46,0,14,0,7,0,3.5,2,3,6,1328,108,11,12.3,581,39,134,11,5,0,3
WildJa00,16,1,0,158.3,1.0,0,129,0,0,0,6008,37,3.79,1586,0,0,3500,431,10,8.1,0,0,0,47,0,0,10
WileJa00,0,0,0,0.0,0,0,12,0,0,0,0,0,0,0,0,0,11,2,0,5.5,7,1,1,0,0,0,2
WileMi00,0,0,0,0.0,0,1,42,0,0,0,503,1,6.29,80,3,247,315,43,2,7.3,144,16,74,3,1,1,3
WilfEr00,0,0,0,0.0,0,0,87,0,0,0,0,0,0,0,1,0,2145,156,15,13.8,681,45,167,15,7,0,7
